model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.65,0.10054988216810684,0.05320033250207814,0.9142857142857143
fbprophetGamma,gift_certificate,70,0,3,True,0.65,0.11012145748987853,0.05836909871244635,0.9714285714285714
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.65,0.08561872909698998,0.04491228070175438,0.9142857142857143
fbprophetNB,gift_certificate,70,0,3,True,0.65,0.06869479882237488,0.03556910569105691,1.0
fbprophetNB,seat,70,0,3,True,0.65,0.8187134502923976,0.693069306930693,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.65,0.04075516931375487,0.02081420263238445,0.9714285714285714
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.65,0.04252657911194496,0.021739130434782608,0.9714285714285714
fbprophetNB,total,70,0,3,True,0.65,0.813953488372093,0.6862745098039216,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.65,0.04232164449818622,0.021618282890673256,1.0
fbprophet,total,70,0,3,True,0.655,0.14329580348004095,0.07717750826901874,1.0
fbprophet,gift_certificate,70,0,3,True,0.655,0.2113323124042879,0.1183533447684391,0.9857142857142858
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.655,0.16707616707616707,0.10089020771513353,0.4857142857142857
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.655,0.08820512820512821,0.04751381215469613,0.6142857142857143
fbprophet,seat,70,0,3,True,0.655,0.11391375101708706,0.060396893874029335,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.655,0.12272727272727273,0.06666666666666667,0.7714285714285715
fbprophetGamma,seat,70,0,3,True,0.655,0.09655172413793105,0.050724637681159424,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.655,0.0781144781144781,0.04098939929328622,0.8285714285714286
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.655,0.0625630676084763,0.032426778242677826,0.8857142857142857
fbprophetGamma,gift_certificate,70,0,3,True,0.655,0.10967741935483873,0.05811965811965812,0.9714285714285714
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.655,0.1008,0.053389830508474574,0.9
fbprophetGamma,total,70,0,3,True,0.655,0.11824324324324324,0.06283662477558348,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.655,0.0425794507867942,0.021759697256385997,0.9857142857142858
fbprophetNB,seat,70,0,3,True,0.655,0.813953488372093,0.6862745098039216,1.0
fbprophetNB,gift_certificate,70,0,3,True,0.655,0.07070707070707069,0.03664921465968586,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.655,0.042839657282741736,0.021888680425265792,1.0
fbprophetNB,total,70,0,3,True,0.655,0.7650273224043715,0.6194690265486725,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.655,0.04448681283762313,0.022749431264218394,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.66,0.08786610878661089,0.04740406320541761,0.6
fbprophet,total,70,0,3,True,0.66,0.14329580348004095,0.07717750826901874,1.0
fbprophet,gift_certificate,70,0,3,True,0.66,0.22042139384116696,0.12431444241316271,0.9714285714285714
fbprophet,seat,70,0,3,True,0.66,0.11281224818694603,0.059777967549103334,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.66,0.12195121951219512,0.06666666666666667,0.7142857142857143
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.66,0.21621621621621623,0.13333333333333333,0.5714285714285714
fbprophetGamma,seat,70,0,3,True,0.66,0.10028653295128939,0.05279034690799397,1.0
fbprophetGamma,total,70,0,3,True,0.66,0.1173512154233026,0.06233303650934995,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.66,0.0649746192893401,0.03368421052631579,0.9142857142857143
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.66,0.08904109589041095,0.046762589928057555,0.9285714285714286
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.66,0.10218978102189781,0.05417024935511608,0.9
fbprophetGamma,gift_certificate,70,0,3,True,0.66,0.10823909531502424,0.05736301369863014,0.9571428571428572
fbprophetNB,seat,70,0,3,True,0.66,0.8187134502923976,0.693069306930693,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.66,0.042540073982737354,0.021739130434782608,0.9857142857142858
fbprophetNB,gift_certificate,70,0,3,True,0.66,0.07146503318019397,0.037056643726839596,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.66,0.04380952380952381,0.022402597402597403,0.9857142857142858
fbprophetNB,total,70,0,3,True,0.66,0.8333333333333333,0.7142857142857143,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.66,0.043424317617866005,0.02219403931515536,1.0
fbprophet,seat,70,0,3,True,0.665,0.11345218800648299,0.06013745704467354,1.0
fbprophet,gift_certificate,70,0,3,True,0.665,0.22448979591836735,0.1274131274131274,0.9428571428571428
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.665,0.19642857142857142,0.12406015037593984,0.4714285714285714
fbprophet,total,70,0,3,True,0.665,0.14613778705636743,0.07882882882882883,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.665,0.08378088077336199,0.04529616724738676,0.5571428571428572
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.665,0.12384716732542819,0.06821480406386067,0.6714285714285714
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.665,0.09594706368899916,0.050921861281826165,0.8285714285714286
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.665,0.06422478675363774,0.033281331253250133,0.9142857142857143
