model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,gift_certificate,70,0,5,True,0.625,0.07077856420626896,0.03668763102725367,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.625,0.06734006734006734,0.03484320557491289,1.0
fbprophet,total,70,0,5,True,0.625,0.13358778625954199,0.07157464212678936,1.0
fbprophet,total,70,0,4,True,0.625,0.1090342679127726,0.057660626029654036,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.04291845493562232,0.021966880702940183,0.9285714285714286
fbprophet,gift_certificate,70,0,4,True,0.625,0.060632308358596794,0.03126395712371594,1.0
fbprophetGamma,seat,70,0,4,True,0.625,0.11503697617091208,0.06102877070619006,1.0
fbprophet,gift_certificate,70,0,5,True,0.625,0.06852667645619187,0.035478966041561075,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.04338394793926247,0.022172949002217297,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.03449125400344913,0.017548257708698924,1.0
fbprophetNB,total,70,0,4,True,0.625,0.7608695652173912,0.6140350877192983,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.625,0.11023622047244094,0.058333333333333334,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.05645161290322581,0.029045643153526972,1.0
fbprophetNB,seat,70,0,4,True,0.625,0.46204620462046203,0.30042918454935624,1.0
fbprophetNB,seat,70,0,5,True,0.625,0.4794520547945206,0.3153153153153153,1.0
fbprophetNB,total,70,0,5,True,0.625,0.6763285024154589,0.5109489051094891,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.050017863522686674,0.02565042139978014,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.625,0.09377093101138648,0.049191848208011243,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.044571792422795284,0.022793878215564962,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.05023322569070686,0.02576370997423629,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.0497335701598579,0.025500910746812388,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.06436781609195402,0.0332541567695962,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.63,0.07368421052631578,0.03825136612021858,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.035228988424760944,0.017930327868852458,1.0
fbprophet,gift_certificate,70,0,4,True,0.63,0.06269592476489028,0.032362459546925564,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.03983353151010702,0.02034001214329083,0.9571428571428572
fbprophet,total,70,0,4,True,0.63,0.1109350237717908,0.0587248322147651,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.04128575641403716,0.021077988557663355,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.0490566037735849,0.025193798449612403,0.9285714285714286
fbprophetGamma,gift_certificate,70,0,4,True,0.63,0.06849315068493152,0.03546099290780142,1.0
fbprophet,seat,70,0,5,True,0.63,0.1082753286929621,0.05723630417007359,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.04559373936713167,0.02335308469850122,0.9571428571428572
fbprophet,gift_certificate,70,0,5,True,0.63,0.0693069306930693,0.035897435897435895,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.041666666666666664,0.021289918597370068,0.9714285714285714
fbprophetGamma,seat,70,0,4,True,0.63,0.11522633744855967,0.0611353711790393,1.0
fbprophet,seat,70,0,4,True,0.63,0.09333333333333334,0.04895104895104895,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.03395585738539898,0.017271157167530225,1.0
fbprophet,total,70,0,5,True,0.63,0.1346153846153846,0.07216494845360824,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.04369538077403246,0.022335673261008295,1.0
fbprophetGamma,total,70,0,5,True,0.63,0.25925925925925924,0.14893617021276595,1.0
fbprophetGamma,seat,70,0,5,True,0.63,0.15384615384615385,0.08333333333333333,1.0
fbprophetGamma,total,70,0,4,True,0.63,0.15730337078651685,0.08536585365853659,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.04387339392040113,0.02242870874719641,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.04395604395604395,0.02247191011235955,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.05208333333333333,0.026737967914438502,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.055445544554455446,0.028513238289205704,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.63,0.05716619028174765,0.029424127784783524,1.0
fbprophetNB,total,70,0,4,True,0.63,0.7329842931937173,0.5785123966942148,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.63,0.11217948717948718,0.059422750424448216,1.0
fbprophetNB,seat,70,0,5,True,0.63,0.5263157894736842,0.35714285714285715,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.63,0.09776536312849161,0.0513950073421439,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.63,0.05116959064327485,0.02625656414103526,1.0
fbprophetNB,seat,70,0,4,True,0.63,0.510948905109489,0.3431372549019608,1.0
fbprophetNB,total,70,0,5,True,0.63,0.6363636363636364,0.4666666666666667,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.63,0.0449438202247191,0.022988505747126436,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.63,0.050724637681159424,0.026022304832713755,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.63,0.05048683736025965,0.02589715131335553,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.63,0.0656044985941893,0.03391472868217054,1.0
fbprophet,gift_certificate,70,0,5,True,0.635,0.06910167818361303,0.03578732106339468,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.635,0.052631578947368425,0.02702702702702703,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.635,0.044374009508716325,0.022690437601296597,1.0
fbprophet,total,70,0,4,True,0.635,0.11272141706924317,0.059726962457337884,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.635,0.04723862452240362,0.024207903168387328,0.9714285714285714
